nit,razon_social,ciiu,estado,fecha_corte,activo_corriente,activo_total,pasivo_corriente,pasivo_total,ganancias_acumuladas,patrimonio,ingresos,utilidad_operacional,utilidad_neta,anio
800100610,TECNOFARMA COLOMBIA S.A.S,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ACTIVA,2018-12-31,118743638.0,164867149.0,66491237.0,117064860.0,13669349.0,47802289.0,282005160.0,25106604.0,1819572.0,2018
800101932,FLORES EL CIPRES S.A.S.,A0125 - Cultivo de flor de corte,ACTIVA,2018-12-31,4023247.0,7019549.0,4450565.0,4526419.0,2454980.0,2493130.0,19553652.0,1732421.0,1530686.0,2018
800102159,AGROPECUARIA SAN GABRIEL S.A.S.,A0122 - Cultivo de plátano y banano,ACTIVA,2018-12-31,3541282.0,44675708.0,3312316.0,18778347.0,3489857.0,25897361.0,15613056.0,1383392.0,566535.0,2018
800103052,ORACLE COLOMBIA LTDA,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,ACTIVA,2018-12-31,412178353.0,453370326.0,375291919.0,386928489.0,37643667.0,66441837.0,615234865.0,18887043.0,7637688.0,2018
800103793,AGRICOLA EUFEMIA S.A.S.,A0122 - Cultivo de plátano y banano,ACTIVA,2018-12-31,10044491.0,24232258.0,7488324.0,11598777.0,7053612.0,12633481.0,14413786.0,1298335.0,1479226.0,2018
800103903,QUAD GRAPHICS COLOMBIA SAS,C1811 - Actividades de impresión,ACTIVA,2018-12-31,68273707.0,103680466.0,50042237.0,84493473.0,-85178583.0,19186993.0,139745262.0,1517778.0,-6004281.0,2018
800105706,UPSISTERMAS SAS,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,ACTIVA,2018-12-31,42225776.0,54362689.0,27298815.0,35977151.0,6363492.0,18385538.0,67916986.0,4650814.0,2435679.0,2018
800107832,ITANSUCA PROYECTOS DE INGENIERÍA S.A.S.,M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,ACTIVA,2018-12-31,48729147.0,49871353.0,18232063.0,21280547.0,-14171752.0,28590806.0,53891282.0,-8069957.0,-9350678.0,2018
800108054,INVERSIONES CASAGRANDE S.A.S,A0122 - Cultivo de plátano y banano,ACTIVA,2018-12-31,43171637.0,54461982.0,21778316.0,21798316.0,5544254.0,32663666.0,20550749.0,1305015.0,830207.0,2018
800110980,ACCENTURE LTDA,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,ACTIVA,2018-12-31,137825689.0,143779423.0,140960152.0,141172351.0,-16118304.0,2607072.0,237124899.0,6402297.0,-1453697.0,2018
800112440,TORNILLOS Y PARTES PLAZA S. A.,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",ACTIVA,2018-12-31,49784571.0,62974414.0,32618383.0,35193699.0,12302209.0,27780715.0,49393782.0,7693357.0,3735337.0,2018
800113698,IINHUR SA,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2018-12-31,2767507.0,7785245.0,328906.0,1903130.0,4930485.0,5882115.0,842113.0,538357.0,230984.0,2018
800116473,CORPOMEDICA S.A.S.,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",ACTIVA,2018-12-31,8528556.0,14590859.0,6179102.0,7345599.0,6230757.0,7245260.0,7135550.0,2441394.0,1948119.0,2018
800116871,C.I. IMPORTEX S.A.,G4669 - Comercio al por mayor de otros productos n.c.p.,ACTIVA,2018-12-31,46406314.0,49767771.0,38073004.0,39511117.0,7582442.0,10256654.0,205684526.0,9349342.0,3125750.0,2018
800117272,INDUSTRIAS LAVCO S.A.S,"C2930 - Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",ACTIVA,2018-12-31,2320493.0,10741867.0,1848845.0,6456711.0,3707716.0,4285156.0,7182046.0,784707.0,35035.0,2018
800118660,ARKOS SISTEMAS ARQUITECTONICOS SA,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",ACTIVA,2018-12-31,23729452.0,33075672.0,4407068.0,6032455.0,21669456.0,27043217.0,51838660.0,4517903.0,2456239.0,2018
800119297,GR CHIA SAS,A0161 - Actividades de apoyo a la agricultura,ACTIVA,2018-12-31,5553062.0,35803758.0,8051525.0,12422153.0,10260670.0,23381605.0,44234138.0,2157763.0,-125257.0,2018
800121199,HIERROS HB SA,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",ACTIVA,2018-12-31,47621748.0,52191023.0,35891560.0,36473728.0,14105279.0,15717295.0,159586589.0,7335869.0,3870800.0,2018
800122420,COYTEX S.A.S,"C1410 - Confección de prendas de vestir, excepto prendas de piel",ACTIVA,2018-12-31,32547115.0,59629018.0,18360097.0,43594737.0,13039681.0,16034281.0,89860326.0,9560578.0,3448657.0,2018
800123857,FLORES JAYVANA SAS,A0125 - Cultivo de flor de corte,ACTIVA,2018-12-31,3138501.0,6115057.0,5202108.0,5256602.0,-232326.0,858455.0,16876957.0,-2998131.0,-2528555.0,2018
800125313,SUMMAR PROCESOS,N8129 - Otras actividades de limpieza de edificios e instalaciones industriales,ACTIVA,2018-12-31,24219104.0,35349954.0,27212184.0,27755055.0,3889700.0,7594899.0,138092772.0,4035994.0,2095165.0,2018
800125639,KENWORTH D ELA MONTAÑA S.A.S.,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",ACTIVA,2018-12-31,135414809.0,283114889.0,130598726.0,181605891.0,57633514.0,101508998.0,160537180.0,2456324.0,-3390349.0,2018
800125859,FLORES MILONGA SA,A0125 - Cultivo de flor de corte,ACTIVA,2018-12-31,5033687.0,9467932.0,1765928.0,3214832.0,5557882.0,6253100.0,11218864.0,230949.0,110583.0,2018
800126875,FLORES DE BOJACA SAS,A0125 - Cultivo de flor de corte,ACTIVA,2018-12-31,3590215.0,9662947.0,6793545.0,7312643.0,-91605.0,2350304.0,15841847.0,-1173953.0,-1015452.0,2018
800127156,INGENIEROS CIVILES CONTRATISTAS SAS,F4290 - Construcción de otras obras de ingeniería civil,ACTIVA,2018-12-31,13860480.0,45206324.0,1442431.0,14016894.0,27821221.0,31189430.0,21503201.0,1689277.0,1189403.0,2018
800128680,REENCAFE S.A.S.,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",ACTIVA,2018-12-31,40809860.0,50718063.0,32669719.0,32669719.0,16105856.0,18048344.0,88339022.0,7423517.0,3630072.0,2018
800129680,FLORES EL FUTURO,A0125 - Cultivo de flor de corte,ACTIVA,2018-12-31,2570241.0,20551024.0,3185210.0,4644226.0,-410535.0,15906798.0,14620011.0,-813818.0,-865131.0,2018
800130144,BURICA SA,G4690 - Comercio al por mayor no especializado,ACTIVA,2018-12-31,11505331.0,25690833.0,4326906.0,6983655.0,2562500.0,18707178.0,21918116.0,2208272.0,1410690.0,2018
800130305,FLORES LA MANA SAS,A0125 - Cultivo de flor de corte,ACTIVA,2018-12-31,10127947.0,20147394.0,12078257.0,12320897.0,5746448.0,7826497.0,40666973.0,4358029.0,3461734.0,2018
800130985,CREACIONES NADAR,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,ACTIVA,2018-12-31,14808275.0,20053745.0,5679703.0,6106489.0,3143608.0,13947256.0,28734598.0,2349850.0,1227699.0,2018
800132469,FLORES EL TANDIL S.A.S.,A0125 - Cultivo de flor de corte,ACTIVA,2018-12-31,2171110.0,5388057.0,3659040.0,3820364.0,537814.0,1567693.0,17280137.0,-1087341.0,-497418.0,2018
800134807,AVANT PLAST S.A.,C2229 - Fabricación de artículos de plástico n.c.p.,ACTIVA,2018-12-31,4026263.0,10900943.0,1980436.0,3231866.0,1673424.0,7669077.0,3874283.0,-566809.0,-752846.0,2018
800134853,ESENTTIA MASTERBATCH LTDA,C2013 - Fabricación de plásticos en formas primarias,ACTIVA,2018-12-31,158763634.0,202175153.0,50172655.0,52298639.0,146063304.0,149876514.0,667664177.0,143459298.0,122536718.0,2018
800134939,SERVICREDITO S.A.,K6494 - Otras actividades de distribución de fondos,ACTIVA,2018-12-31,32540261.0,50957105.0,19332319.0,37111132.0,6324848.0,13845973.0,11347499.0,1524168.0,535382.0,2018
800136835,CENTURYLINK COLOMBIA S.A.S.,J6190 - Otras actividades de telecomunicaciones,ACTIVA,2018-12-31,144665360.0,495383677.0,119435400.0,194481327.0,188304270.0,300902350.0,326186768.0,33438827.0,14938146.0,2018
800136959,PRODUCTOS STAHL DE COLOMBI A S.A.,G4669 - Comercio al por mayor de otros productos n.c.p.,ACTIVA,2018-12-31,5477139.0,6576092.0,2114383.0,4389208.0,974869.0,2186884.0,6044201.0,-772575.0,-942685.0,2018
800137370,FONANDES SAS,C2029 - Fabricación de otros productos químicos n.c.p.,ACTIVA,2018-12-31,19508689.0,37145634.0,6504463.0,11359039.0,14737683.0,25786595.0,30844537.0,7536687.0,4598458.0,2018
800137414,CONSTRUCCIONES SANTA SOFIA S.A,F4111 - Construcción de edificios residenciales,ACTIVA,2018-12-31,611294.0,3062084.0,1009909.0,1020228.0,1200734.0,2041856.0,,119031.0,102863.0,2018
800137443,FLORES PRISMA S.A.,A0125 - Cultivo de flor de corte,ACTIVA,2018-12-31,4037588.0,9764158.0,2723224.0,3238975.0,6298644.0,6525183.0,12215561.0,2756646.0,1685159.0,2018
800137960,EFICACIA S.A,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,ACTIVA,2018-12-31,57054300.0,67896512.0,55060368.0,55949410.0,7291912.0,11947102.0,451433254.0,9149799.0,3677228.0,2018
800138850,REPSOL EXPLORACION COLOMBIA S.A.,B0610 - Extracción de petróleo crudo,ACTIVA,2018-12-31,37115859.0,211210568.0,29021817.0,56922077.0,-567921298.0,154288491.0,0.0,-60068636.0,-60811234.0,2018
800139545,LA SA SOCIEDAD DE APOYO AERONAUTICO S.A.,"H5223 - Actividades de aeropuertos, servicios de navegación aérea y demás actividades conexas al transporte aéreo",ACTIVA,2018-12-31,27186749.0,39645552.0,24516248.0,33388978.0,5286823.0,6256574.0,89391207.0,5536309.0,2138297.0,2018
800140250,ANDRADE Y CIA S A S,"G4754 - Comercio al por menor de electrodomésticos y gasodomésticos de uso doméstico, muebles y equipos de iluminación",ACUERDO DE REESTRUCTURACIÓN,2018-12-31,5334365.0,7543163.0,12352485.0,13732738.0,-8812927.0,-6189575.0,220113.0,-606069.0,-624626.0,2018
800142580,TEUCALI FLOWERS S.A.,A0125 - Cultivo de flor de corte,ACTIVA,2018-12-31,1494232.0,4502347.0,2759777.0,4021042.0,-365514.0,481305.0,8736744.0,683482.0,83905.0,2018
800142592,COVITOTAL S A S,F4111 - Construcción de edificios residenciales,ACTIVA,2018-12-31,21932.0,634341.0,272.0,542813.0,-228472.0,91528.0,,-69393.0,-71291.0,2018
800143281,SUMIPRINT QUIMICA Y COLOR S.A.S,"C2022 - Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",ACTIVA,2018-12-31,7626420.0,8780671.0,3444356.0,6979892.0,622798.0,1800779.0,12270093.0,744965.0,229315.0,2018
800144976,VERIZON COLOMBIA S.A.,J6190 - Otras actividades de telecomunicaciones,ACTIVA,2018-12-31,13659790.0,17397346.0,2227579.0,2449157.0,-5642395.0,14948189.0,14184899.0,330345.0,619284.0,2018
800145723,AGENCIA DE VIAJES Y TURISMO CIELOS ABIERTOS LTDA,N7911 - Actividades de las agencias de viaje,ACTIVA,2018-12-31,4321621.0,4519447.0,3389006.0,3424378.0,529588.0,1095069.0,16489148.0,923749.0,529588.0,2018
800145764,BEST FARMS S.A.S.,A0125 - Cultivo de flor de corte,ACTIVA,2018-12-31,2029765.0,31281762.0,2504768.0,10684301.0,15652721.0,20597461.0,9970110.0,448208.0,351569.0,2018
800146425,ORGANIZACION SOLARTE  Y CIA  SCA,C1051 - Elaboración de productos de molinería,ACTIVA,2018-12-31,89442862.0,314983915.0,63371898.0,130618557.0,99984786.0,184365358.0,336312258.0,20227743.0,10622867.0,2018
800146643,CONGRUPO S.A.,C1089 - Elaboración de otros productos alimenticios n.c.p.,ACTIVA,2018-12-31,36700280.0,80292632.0,30910344.0,42593450.0,-3020535.0,37699182.0,84277645.0,6448147.0,3877544.0,2018
800147578,COMPUFACIL SAS,"G4741 - Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializados",ACTIVA,2018-12-31,37397257.0,43222667.0,24671454.0,29789855.0,-6246932.0,13432812.0,76290185.0,381001.0,1878583.0,2018
800148041,SERVILIMPIEZA SA,N8121 - Limpieza general interior de edificios,ACTIVA,2018-12-31,15309750.0,23211682.0,10224662.0,13868675.0,3792763.0,9343007.0,55371414.0,2451721.0,591388.0,2018
800148312,COMPAÑÍA COLOMBIANA AGROINDUSTRIAL S.A.S,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,ACTIVA,2018-12-31,119530498.0,135088832.0,122981472.0,122981472.0,-1457737.0,12107360.0,363557484.0,-2738795.0,-4345238.0,2018
800149138,AUTOMOTORA S.A.S,G4511 - Comercio de vehículos automotores nuevos,ACTIVA,2018-12-31,4386545.0,4772740.0,2705790.0,2760790.0,-87294.0,2011950.0,39424239.0,1189882.0,436535.0,2018
800149149,ALIMENTOS BALANCEADOS TEQUENDAMA S.A. ALBATEQ S.A.,C1090 - Elaboración de alimentos preparados para animales,ACTIVA,2018-12-31,138121967.0,223975143.0,135944439.0,158712890.0,25803055.0,65262253.0,669537065.0,13294979.0,1676789.0,2018
800149695,DROGUERIAS Y FARMACIAS CRUZ VERDE SAS,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",ACTIVA,2018-12-31,754213745.0,850716785.0,432293722.0,623002638.0,182927784.0,227714147.0,1696660123.0,70811456.0,38694540.0,2018
800150223,PRIMATELA SAS,"G4641 - Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico",ACTIVA,2018-12-31,118752231.0,119499040.0,57895247.0,57895247.0,-3713511.0,61603793.0,113762565.0,4115948.0,-2761227.0,2018
800151545,IMPORTADORA ELECTRONICA S.A. IMPORTRONIC S.A,"G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",ACTIVA,2018-12-31,7935284.0,9405618.0,378914.0,511163.0,4189229.0,8894455.0,7963591.0,1260220.0,786859.0,2018
800151988,SETAS COLOMBIANAS S.A.,"A0113 - Cultivo de hortalizas, raíces y tubérculos",ACTIVA,2018-12-31,23313501.0,71060006.0,9970038.0,16415386.0,30352296.0,54644620.0,60326159.0,10140854.0,6745265.0,2018
800152266,DISTRIURABA S.A.S,A0122 - Cultivo de plátano y banano,ACTIVA,2018-12-31,3592822.0,23761924.0,1064329.0,2750670.0,8603227.0,21011254.0,6173030.0,435458.0,487496.0,2018
800152825,SOCIEDAD DE COMERCIALIZACION INTERNACIONAL KERACOL S.A.,"C1410 - Confección de prendas de vestir, excepto prendas de piel",ACTIVA,2018-12-31,2070180.0,24227201.0,459106.0,1781653.0,16755131.0,22445548.0,4892782.0,-692409.0,885056.0,2018
800153208,INGENIEROS CIVILES ASOCIADOS MEXICO S.A.S,F4290 - Construcción de otras obras de ingeniería civil,ACTIVA,2018-12-31,29490224.0,38230448.0,17419252.0,18407017.0,17550016.0,19823431.0,64911838.0,11240394.0,6447603.0,2018
800153970,VITRAL TEXTIL SAS,"G4641 - Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico",ACTIVA,2018-12-31,30807656.0,36319924.0,24990097.0,25691317.0,3114781.0,10628607.0,30224033.0,4085749.0,601654.0,2018
800154771,FLORES SAN JUAN S.A,A0125 - Cultivo de flor de corte,ACTIVA,2018-12-31,8318488.0,30623610.0,12263603.0,12263603.0,17291858.0,18360007.0,41393599.0,567342.0,333589.0,2018
800155291,CONSTRUTORA NORBERTO ODEBRECHT SA,F4290 - Construcción de otras obras de ingeniería civil,ACTIVA,2018-12-31,88628029.0,140458051.0,72912958.0,75146931.0,-44310368.0,65311120.0,0.0,-328349.0,-10944029.0,2018
800156165,INDUSTRIAS DE ALIMENTOS DON JACOBO SAS EN REORGANIZACION,C1081 - Elaboración de productos de panadería,ACTIVA,2018-12-31,3738381.0,11617860.0,8367497.0,9756820.0,-1062624.0,1861040.0,26702096.0,-211211.0,-1184004.0,2018
800156354,NATIONAL OILWELL VARCO DE COLOMBIA,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,ACTIVA,2018-12-31,94522223.0,141486429.0,45408931.0,48467748.0,-1897863.0,93018681.0,94856226.0,8724454.0,8220234.0,2018
800156635,ALUSUD EMABALES COLOMBIA LTDA,C2229 - Fabricación de artículos de plástico n.c.p.,ACTIVA,2018-12-31,19629128.0,120936940.0,17909484.0,72171652.0,36613895.0,48765288.0,34189914.0,6232630.0,2854386.0,2018
800157469,EUROMARMOL LTDA,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",ACTIVA,2018-12-31,26295853.0,28876335.0,4568356.0,23893787.0,2763131.0,4982548.0,16499267.0,1810084.0,443546.0,2018
800157847,TRI FIT SA,H4923 - Transporte de carga por carretera,ACTIVA,2018-12-31,4935420.0,6337300.0,1780228.0,3438806.0,962681.0,2898494.0,13921242.0,924215.0,685105.0,2018
800158193,ABA CIENTIFICA S.A.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ACTIVA,2018-12-31,13490580.0,15173437.0,5190871.0,5533453.0,8472270.0,9639984.0,21353876.0,1562745.0,999124.0,2018
800158538,ISRARIEGO S.A.S.,G4653 - Comercio al por mayor de maquinaria y equipo agropecuarios,ACTIVA,2018-12-31,3023555.0,3174770.0,2620564.0,2620564.0,-440789.0,554206.0,3816323.0,131206.0,128338.0,2018
800159100,MANPOWER PROFESSIONAL LTDA,N7830 - Otras actividades de suministro de recurso humano,ACTIVA,2018-12-31,46650143.0,48321876.0,19184299.0,19423940.0,2881678.0,28897936.0,133732631.0,4378481.0,2129629.0,2018
800159527,AMADEUS IT GROUP COLOMBIA SAS,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,ACTIVA,2018-12-31,15485225.0,25136292.0,12351366.0,16613916.0,4742831.0,8522376.0,38460017.0,3707116.0,1902499.0,2018
800160435,FLORES DE CAMPIÑA S.A.,A0125 - Cultivo de flor de corte,ACTIVA,2018-12-31,5114154.0,5759460.0,2905427.0,4598980.0,1108820.0,1160480.0,26937586.0,-24051.0,-24051.0,2018
800161538,INDUSTRIA DE HARINAS TULUA SAS,C1051 - Elaboración de productos de molinería,ACTIVA,2018-12-31,23418620.0,51429881.0,22256809.0,24467007.0,7015812.0,26962874.0,58246700.0,3452998.0,744014.0,2018
800161555,HARINERA INDUPAN SAS,C1051 - Elaboración de productos de molinería,ACTIVA,2018-12-31,20640671.0,26617635.0,3778739.0,11480262.0,11110049.0,15137373.0,46757934.0,5655169.0,2852210.0,2018
800161656,MODANOVA S.A.S,G4751 - Comercio al por menor de productos textiles en establecimientos especializados,ACTIVA,2018-12-31,28704044.0,85703872.0,20432207.0,23617891.0,49915578.0,62085981.0,61202977.0,4742060.0,1533357.0,2018
800162612,ACCIONES Y SERVICIOS S.A.S.,N7721 - Alquiler y arrendamiento de equipo recreativo y deportivo,ACTIVA,2018-12-31,56986050.0,60188585.0,26905138.0,55640186.0,1945171.0,4548399.0,136990220.0,-5830452.0,-3010269.0,2018
800162991,ANDALUCIA S.A.S.  EN EJECUCION DEL ACUERDO DE REESTRUCTURACION,A0125 - Cultivo de flor de corte,ACUERDO DE REESTRUCTURACIÓN,2018-12-31,11371803.0,26735565.0,5384002.0,15408797.0,2680887.0,11326768.0,14910795.0,441766.0,-977602.0,2018
800163827,ANDIASISTENCIA COMPAÑIA DE ASISTENCIA DE LOS ANDES S.A.S.,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",ACTIVA,2018-12-31,20219245.0,22035513.0,12839322.0,12996833.0,-24170784.0,9038680.0,34225942.0,-275427.0,-609177.0,2018
800164590,CELTA SAS,C2229 - Fabricación de artículos de plástico n.c.p.,ACTIVA,2018-12-31,42028562.0,66606810.0,25512292.0,27687705.0,7033264.0,38919105.0,148014752.0,8040439.0,5008914.0,2018
800164767,GABRICA SAS,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,ACTIVA,2018-12-31,43192740.0,51768195.0,25303401.0,25982946.0,15949861.0,25785249.0,122733060.0,18964384.0,11129805.0,2018
800166656,SUMICAL DE ANTIOQUIA S.A.S.,G4690 - Comercio al por mayor no especializado,ACTIVA,2018-12-31,4036379.0,4110287.0,2431130.0,2442269.0,1174832.0,1668018.0,6526163.0,287868.0,185804.0,2018
800167200,ESPUMAS SANTAFE DE BOGOTA SA,C3290 - Otras industrias manufactureras n.c.p.,ACTIVA,2018-12-31,46045541.0,83670451.0,32809278.0,43498470.0,37898707.0,40171981.0,77060449.0,3035946.0,1278891.0,2018
800167919,STILOTEX S.AS.,"G4641 - Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico",ACTIVA,2018-12-31,121693843.0,136537566.0,95836156.0,99651456.0,23173571.0,36886110.0,149261932.0,12214188.0,1714209.0,2018
800169352,MERCADEO Y MODA S.A.S.,"C1410 - Confección de prendas de vestir, excepto prendas de piel",ACTIVA,2018-12-31,127168177.0,209884291.0,142522680.0,171186477.0,-4256938.0,38697814.0,155128147.0,6495323.0,-2865646.0,2018
800169794,"INGENIERIA, SUMINISTROS, MONTAJES Y CONSTRUCCIONS SA",M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,ACTIVA,2018-12-31,8758463.0,37447417.0,20211303.0,34089132.0,3256446.0,3358285.0,11158864.0,-12188256.0,-12188256.0,2018
800170865,SERVICIOS INDUSTRIALES DE LAVADO SIL SAS,"S9601 - Lavado y limpieza, incluso la limpieza en seco, de productos textiles y de piel",ACTIVA,2018-12-31,6614834.0,46683665.0,4421988.0,4427585.0,2323315.0,42256080.0,17003209.0,-1734430.0,630050.0,2018
